epoch,train_conf_loss,train_dice,train_peak_dist,train_peak_sharp,val_conf_loss,val_dice,val_peak_dist,val_peak_sharp,train_top10,train_top50,train_top300,val_top10,val_top50,val_top300
0,0.040333,0.012501,0.534901,0.506126,0.0,0.0,0.0,0.0,0.060837,0.153359,0.257288,0.0,0.0,0.0
1,0.003701,0.014338,0.645684,0.505182,0.0,0.0,0.0,0.0,0.059569,0.162231,0.490494,0.0,0.0,0.0
2,0.003002,0.015588,0.674611,0.506155,0.0,0.0,0.0,0.0,0.079848,0.212928,0.570342,0.0,0.0,0.0
3,0.002472,0.018514,0.706979,0.508918,0.0,0.0,0.0,0.0,0.134347,0.309252,0.628644,0.0,0.0,0.0
4,0.001959,0.0224,0.757966,0.514155,0.0,0.0,0.0,0.0,0.306717,0.52725,0.776933,0.0,0.0,0.0
5,0.001422,0.029535,0.797844,0.525455,0.0,0.0,0.0,0.0,0.486692,0.657795,0.82763,0.0,0.0,0.0
6,0.001173,0.040697,0.828093,0.538988,0.0,0.0,0.0,0.0,0.617237,0.722433,0.852978,0.0,0.0,0.0
7,0.0007,0.059857,0.856332,0.558637,0.0,0.0,0.0,0.0,0.713561,0.784537,0.91635,0.0,0.0,0.0
8,0.000403,0.082483,0.868305,0.588894,0.0,0.0,0.0,0.0,0.776933,0.858048,0.945501,0.0,0.0,0.0
9,0.000169,0.107426,0.874061,0.61935,0.0,0.0,0.0,0.0,0.82763,0.891001,0.942966,0.0,0.0,0.0
10,7.5e-05,0.12819,0.872988,0.656578,0.0,0.0,0.0,0.0,0.839037,0.926489,0.980989,0.0,0.0,0.0
11,3.8e-05,0.138092,0.865598,0.68113,0.0,0.0,0.0,0.0,0.860583,0.939163,0.987326,0.0,0.0,0.0
12,1.2e-05,0.149656,0.867688,0.702201,0.0,0.0,0.0,0.0,0.868188,0.941698,0.984791,0.0,0.0,0.0
13,3e-06,0.150325,0.875624,0.722131,0.0,0.0,0.0,0.0,0.82256,0.90621,0.978454,0.0,0.0,0.0
14,2e-06,0.148978,0.865806,0.738465,0.0,0.0,0.0,0.0,0.892269,0.979721,1.0,0.0,0.0,0.0
15,1e-06,0.149197,0.868633,0.751431,0.0,0.0,0.0,0.0,0.896071,0.95564,0.987326,0.0,0.0,0.0
16,0.0,0.149104,0.863252,0.763725,0.0,0.0,0.0,0.0,0.912548,0.988593,1.0,0.0,0.0,0.0
17,0.0,0.151126,0.859427,0.773357,0.0,0.0,0.0,0.0,0.946768,0.993663,1.0,0.0,0.0,0.0
18,0.0,0.151873,0.854447,0.782467,0.0,0.0,0.0,0.0,0.949303,0.993663,1.0,0.0,0.0,0.0
19,0.0,0.152131,0.850967,0.789895,0.0,0.0,0.0,0.0,0.920152,0.975919,0.99493,0.0,0.0,0.0
20,0.0,0.154189,0.85351,0.795722,0.0,0.0,0.0,0.0,0.910013,0.980989,0.998733,0.0,0.0,0.0
21,0.0,0.15385,0.845501,0.802457,0.0,0.0,0.0,0.0,0.913815,0.978454,0.996198,0.0,0.0,0.0
