epoch,train_conf_loss,train_dice,train_peak_dist,train_peak_sharp,val_conf_loss,val_dice,val_peak_dist,val_peak_sharp,train_top10,train_top50,train_top300,val_top10,val_top50,val_top300
0,0.067098,0.012895,0.559864,0.505423,0.0,0.0,0.0,0.0,0.04436,0.103929,0.185044,0.0,0.0,0.0
1,0.01145,0.013362,0.578093,0.504714,0.0,0.0,0.0,0.0,0.219265,0.224335,0.359949,0.0,0.0,0.0
2,0.008968,0.013592,0.571235,0.504432,0.0,0.0,0.0,0.0,0.219265,0.283904,0.518378,0.0,0.0,0.0
3,0.006901,0.013741,0.618431,0.504393,0.0,0.0,0.0,0.0,0.197719,0.297845,0.60076,0.0,0.0,0.0
4,0.005055,0.013943,0.663012,0.50448,0.0,0.0,0.0,0.0,0.145754,0.259823,0.548796,0.0,0.0,0.0
5,0.003635,0.014802,0.689248,0.505185,0.0,0.0,0.0,0.0,0.086185,0.220532,0.557668,0.0,0.0,0.0
6,0.002753,0.017149,0.715891,0.507234,0.0,0.0,0.0,0.0,0.101394,0.286439,0.628644,0.0,0.0,0.0
7,0.002174,0.021136,0.756778,0.51093,0.0,0.0,0.0,0.0,0.207858,0.449937,0.730038,0.0,0.0,0.0
8,0.001759,0.025147,0.780621,0.515795,0.0,0.0,0.0,0.0,0.325729,0.562738,0.790875,0.0,0.0,0.0
9,0.00153,0.029547,0.7923,0.521522,0.0,0.0,0.0,0.0,0.462611,0.642586,0.808619,0.0,0.0,0.0
10,0.001099,0.035716,0.829416,0.532228,0.0,0.0,0.0,0.0,0.593156,0.705957,0.845374,0.0,0.0,0.0
11,0.000874,0.046347,0.842351,0.54426,0.0,0.0,0.0,0.0,0.662864,0.731305,0.846641,0.0,0.0,0.0
12,0.000651,0.056182,0.855324,0.553952,0.0,0.0,0.0,0.0,0.723701,0.78327,0.893536,0.0,0.0,0.0
13,0.000373,0.071117,0.867652,0.569703,0.0,0.0,0.0,0.0,0.759189,0.849176,0.956907,0.0,0.0,0.0
14,0.000254,0.081169,0.871296,0.584935,0.0,0.0,0.0,0.0,0.780735,0.897338,0.978454,0.0,0.0,0.0
15,0.000163,0.092976,0.875877,0.603068,0.0,0.0,0.0,0.0,0.813688,0.908745,0.980989,0.0,0.0,0.0
16,0.000107,0.103779,0.874872,0.625199,0.0,0.0,0.0,0.0,0.811153,0.889734,0.986058,0.0,0.0,0.0
17,6.8e-05,0.114635,0.869875,0.650893,0.0,0.0,0.0,0.0,0.813688,0.884664,0.951838,0.0,0.0,0.0
18,1.9e-05,0.124349,0.868508,0.673316,0.0,0.0,0.0,0.0,0.814956,0.892269,0.969582,0.0,0.0,0.0
19,1e-05,0.130363,0.863009,0.693996,0.0,0.0,0.0,0.0,0.808619,0.86185,0.956907,0.0,0.0,0.0
20,2e-06,0.133174,0.858351,0.711887,0.0,0.0,0.0,0.0,0.807351,0.856781,0.949303,0.0,0.0,0.0
21,1e-06,0.134576,0.86403,0.727286,0.0,0.0,0.0,0.0,0.806084,0.868188,0.953105,0.0,0.0,0.0
22,1e-06,0.13884,0.860815,0.739618,0.0,0.0,0.0,0.0,0.850444,0.913815,0.972117,0.0,0.0,0.0
23,1e-06,0.140517,0.867866,0.750626,0.0,0.0,0.0,0.0,0.844106,0.936629,0.978454,0.0,0.0,0.0
24,1e-06,0.14202,0.863484,0.760305,0.0,0.0,0.0,0.0,0.869455,0.95564,0.982256,0.0,0.0,0.0
25,0.0,0.142996,0.850982,0.76895,0.0,0.0,0.0,0.0,0.897338,0.974651,0.989861,0.0,0.0,0.0
26,0.0,0.143248,0.863587,0.776512,0.0,0.0,0.0,0.0,0.887199,0.964512,0.992395,0.0,0.0,0.0
27,0.0,0.145085,0.860363,0.783611,0.0,0.0,0.0,0.0,0.894804,0.983523,0.993663,0.0,0.0,0.0
28,0.0,0.145881,0.859709,0.789608,0.0,0.0,0.0,0.0,0.885932,0.974651,0.99493,0.0,0.0,0.0
