epoch,train_conf_loss,train_dice,train_peak_dist,train_peak_sharp,val_conf_loss,val_dice,val_peak_dist,val_peak_sharp,train_top10,train_top50,train_top300,val_top10,val_top50,val_top300
0,0.042464,0.012621,0.525799,0.505564,0.0,0.0,0.0,0.0,0.111534,0.154626,0.230672,0.0,0.0,0.0
1,0.005641,0.01372,0.489728,0.504839,0.0,0.0,0.0,0.0,0.169835,0.263625,0.51711,0.0,0.0,0.0
2,0.004175,0.014099,0.609066,0.504748,0.0,0.0,0.0,0.0,0.101394,0.210393,0.493029,0.0,0.0,0.0
3,0.003089,0.015345,0.662161,0.505871,0.0,0.0,0.0,0.0,0.062104,0.207858,0.557668,0.0,0.0,0.0
4,0.00244,0.018516,0.708279,0.509324,0.0,0.0,0.0,0.0,0.130545,0.324461,0.604563,0.0,0.0,0.0
5,0.002,0.022685,0.754574,0.515064,0.0,0.0,0.0,0.0,0.290241,0.471483,0.714829,0.0,0.0,0.0
6,0.001604,0.027337,0.792265,0.523313,0.0,0.0,0.0,0.0,0.430925,0.60076,0.769328,0.0,0.0,0.0
7,0.001273,0.037522,0.814749,0.53844,0.0,0.0,0.0,0.0,0.575412,0.693283,0.816223,0.0,0.0,0.0
8,0.000913,0.054455,0.835162,0.559019,0.0,0.0,0.0,0.0,0.686946,0.768061,0.901141,0.0,0.0,0.0
9,0.000492,0.079103,0.859108,0.588225,0.0,0.0,0.0,0.0,0.745247,0.806084,0.923954,0.0,0.0,0.0
10,0.000254,0.108485,0.863228,0.626599,0.0,0.0,0.0,0.0,0.782003,0.846641,0.939163,0.0,0.0,0.0
11,6.6e-05,0.132967,0.863654,0.664969,0.0,0.0,0.0,0.0,0.82256,0.908745,0.973384,0.0,0.0,0.0
12,4.1e-05,0.145309,0.85859,0.696325,0.0,0.0,0.0,0.0,0.828897,0.892269,0.953105,0.0,0.0,0.0
13,7e-06,0.149125,0.855356,0.723142,0.0,0.0,0.0,0.0,0.830165,0.902408,0.970849,0.0,0.0,0.0
14,1e-06,0.151434,0.846586,0.745203,0.0,0.0,0.0,0.0,0.836502,0.931559,0.978454,0.0,0.0,0.0
15,1e-06,0.153007,0.841445,0.7629,0.0,0.0,0.0,0.0,0.880862,0.949303,0.991128,0.0,0.0,0.0
16,0.0,0.15466,0.840247,0.775661,0.0,0.0,0.0,0.0,0.8327,0.942966,0.988593,0.0,0.0,0.0
17,0.0,0.152872,0.837123,0.787718,0.0,0.0,0.0,0.0,0.858048,0.954373,0.992395,0.0,0.0,0.0
18,0.0,0.154545,0.830019,0.797253,0.0,0.0,0.0,0.0,0.87199,0.961977,0.997465,0.0,0.0,0.0
19,0.0,0.15751,0.820297,0.80506,0.0,0.0,0.0,0.0,0.884664,0.982256,0.996198,0.0,0.0,0.0
20,0.0,0.162218,0.826754,0.810923,0.0,0.0,0.0,0.0,0.907478,0.972117,0.99493,0.0,0.0,0.0
