epoch,train_conf_loss,train_dice,train_comp,val_conf_loss,val_dice,val_comp,train_top10,train_top50,train_top300,val_top10,val_top50,val_top300
0,0.913096,0.009843,0.049834,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
1,0.855739,0.009793,0.05193,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0
2,0.789037,0.009724,0.034034,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.0,0.0
3,0.714285,0.009702,0.034664,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0
4,0.656322,0.009805,0.037092,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
5,0.614945,0.009829,0.049826,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0
6,0.591025,0.009929,0.014596,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0
7,0.57349,0.009915,0.011096,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
8,0.558857,0.009962,0.053549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.551587,0.010047,0.062485,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
10,0.544485,0.009993,0.009102,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
11,0.536969,0.009994,0.014972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.53376,0.010059,0.024712,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
13,0.528801,0.010041,0.028851,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
14,0.525873,0.010017,0.035667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.51851,0.010028,0.018381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.51618,0.010041,0.043523,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0
17,0.513206,0.010047,0.042694,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
18,0.509432,0.010048,0.042456,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0
19,0.505037,0.01005,0.041076,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
20,0.505494,0.010062,0.024625,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
21,0.499632,0.01,0.010442,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0
22,0.498846,0.010086,0.031152,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0
23,0.495125,0.010043,0.04319,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
24,0.490958,0.010068,0.074085,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0
25,0.48803,0.010037,0.022268,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
26,0.48547,0.010044,0.026764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.484409,0.010059,0.030806,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
28,0.481331,0.009999,0.03363,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0
29,0.478182,0.010069,0.079703,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
30,0.476723,0.01003,0.019713,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0
31,0.474436,0.010017,0.018951,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0
32,0.472152,0.010034,0.021975,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
33,0.469158,0.010004,0.010981,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
34,0.467869,0.009998,0.036815,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
35,0.466611,0.010046,0.096245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.466458,0.010022,0.03835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.463333,0.010031,0.019854,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0
38,0.46216,0.010056,0.028609,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
39,0.460981,0.00997,0.038113,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
40,0.459037,0.010049,0.054643,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
41,0.45854,0.010003,0.013315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.457213,0.010038,0.019806,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0
43,0.45573,0.01002,0.019033,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
44,0.453732,0.009993,0.034137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.452691,0.010031,0.021033,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
46,0.452323,0.010017,0.062855,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0
47,0.450867,0.01004,0.036626,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0
48,0.450758,0.010007,0.013657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.449983,0.010005,0.019816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.44874,0.010025,0.021304,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
51,0.44886,0.010015,0.019058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.448964,0.010049,0.057902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.447582,0.010027,0.018654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.447667,0.01002,0.016766,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
55,0.447025,0.010041,0.075914,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0
56,0.446773,0.010017,0.02116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.445839,0.010024,0.016918,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
58,0.446266,0.01002,0.021435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.445848,0.010017,0.01586,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
0,0.661327,0.009521,0.016353,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0
1,0.584753,0.009313,0.036213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.551529,0.009943,0.019947,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
3,0.537136,0.010107,0.068569,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
4,0.521799,0.010124,0.112396,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
5,0.504536,0.010172,0.109447,0.0,0.0,0.0,0.1,0.1,0.5,0.0,0.0,0.0
6,0.48493,0.010358,0.135704,0.0,0.0,0.0,0.2,0.4,0.5,0.0,0.0,0.0
7,0.463406,0.010704,0.163954,0.0,0.0,0.0,0.1,0.4,0.7,0.0,0.0,0.0
8,0.441877,0.011213,0.234977,0.0,0.0,0.0,0.2,0.6,0.9,0.0,0.0,0.0
9,0.420867,0.011717,0.298561,0.0,0.0,0.0,0.3,0.8,0.9,0.0,0.0,0.0
10,0.400159,0.012617,0.320671,0.0,0.0,0.0,0.6,0.9,0.9,0.0,0.0,0.0
11,0.379842,0.014333,0.399432,0.0,0.0,0.0,0.8,0.9,1.0,0.0,0.0,0.0
12,0.360533,0.015538,0.478317,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
13,0.343868,0.015644,0.456154,0.0,0.0,0.0,0.9,0.9,1.0,0.0,0.0,0.0
14,0.325563,0.017787,0.54311,0.0,0.0,0.0,0.9,0.9,1.0,0.0,0.0,0.0
15,0.307501,0.020045,0.6376,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
16,0.296182,0.020419,0.625033,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
17,0.284783,0.017392,0.595196,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
