epoch,train_conf_loss,train_dice,train_comp,val_conf_loss,val_dice,val_comp,train_top1,train_top5,train_top10,train_top50,val_top1,val_top5,val_top10,val_top50
0,0.1067,0.101503,0.669498,0.0,0.0,0.0,0.038333,0.149444,0.226667,0.425,0.0,0.0,0.0,0.0
1,0.102445,0.09657,0.667262,0.0,0.0,0.0,0.048333,0.147222,0.227222,0.436667,0.0,0.0,0.0,0.0
0,0.10721,0.097211,0.664218,0.0,0.0,0.0,0.044444,0.15,0.222222,0.422222,0.0,0.0,0.0,0.0
1,0.105783,0.089653,0.659506,0.0,0.0,0.0,0.032222,0.126667,0.196111,0.421111,0.0,0.0,0.0,0.0
0,0.003872,1.4e-05,0.334332,0.0,0.0,0.0,0.002083,0.010417,0.016667,0.055208,0.0,0.0,0.0,0.0
