epoch,train_conf_loss,train_dice,train_peak_dist,train_peak_sharp,val_conf_loss,val_dice,val_peak_dist,val_peak_sharp,train_top10,train_top50,train_top300,val_top10,val_top50,val_top300
47,0.013556,0.325874,0.850851,0.811319,0.0,0.0,0.0,0.0,0.803549,0.870722,0.940431,0.0,0.0,0.0
48,0.013748,0.331922,0.847674,0.801663,0.0,0.0,0.0,0.0,0.799747,0.860583,0.92142,0.0,0.0,0.0
49,0.013372,0.334934,0.8614,0.806108,0.0,0.0,0.0,0.0,0.82763,0.902408,0.969582,0.0,0.0,0.0
50,0.013005,0.339574,0.869468,0.812756,0.0,0.0,0.0,0.0,0.816223,0.878327,0.951838,0.0,0.0,0.0
51,0.012958,0.339957,0.866603,0.807053,0.0,0.0,0.0,0.0,0.826362,0.897338,0.964512,0.0,0.0,0.0
52,0.012672,0.343427,0.851706,0.809807,0.0,0.0,0.0,0.0,0.868188,0.926489,0.978454,0.0,0.0,0.0
53,0.012511,0.343995,0.853357,0.803928,0.0,0.0,0.0,0.0,0.814956,0.880862,0.954373,0.0,0.0,0.0
54,0.012121,0.347306,0.849546,0.805369,0.0,0.0,0.0,0.0,0.835234,0.892269,0.954373,0.0,0.0,0.0
55,0.012433,0.343341,0.857693,0.808467,0.0,0.0,0.0,0.0,0.809886,0.901141,0.977186,0.0,0.0,0.0
56,0.012039,0.350934,0.851567,0.808455,0.0,0.0,0.0,0.0,0.859316,0.932826,0.986058,0.0,0.0,0.0
57,0.012146,0.349234,0.860495,0.804765,0.0,0.0,0.0,0.0,0.87199,0.95564,0.986058,0.0,0.0,0.0
58,0.011926,0.35274,0.849492,0.802353,0.0,0.0,0.0,0.0,0.889734,0.956907,0.993663,0.0,0.0,0.0
59,0.011756,0.356201,0.84925,0.812746,0.0,0.0,0.0,0.0,0.910013,0.964512,0.992395,0.0,0.0,0.0
60,0.011706,0.356673,0.850077,0.806147,0.0,0.0,0.0,0.0,0.864385,0.930292,0.989861,0.0,0.0,0.0
61,0.011645,0.357542,0.848348,0.809373,0.0,0.0,0.0,0.0,0.885932,0.95564,0.991128,0.0,0.0,0.0
62,0.01155,0.358636,0.878841,0.809828,0.0,0.0,0.0,0.0,0.842839,0.935361,0.99493,0.0,0.0,0.0
63,0.011564,0.359149,0.846095,0.802928,0.0,0.0,0.0,0.0,0.852978,0.949303,0.99493,0.0,0.0,0.0
64,0.011536,0.358961,0.854445,0.80171,0.0,0.0,0.0,0.0,0.845374,0.944233,0.989861,0.0,0.0,0.0
65,0.011443,0.362082,0.852903,0.801581,0.0,0.0,0.0,0.0,0.820025,0.923954,0.991128,0.0,0.0,0.0
66,0.011416,0.361527,0.837955,0.805698,0.0,0.0,0.0,0.0,0.858048,0.965779,0.996198,0.0,0.0,0.0
67,0.011393,0.362064,0.840374,0.805172,0.0,0.0,0.0,0.0,0.809886,0.934094,0.991128,0.0,0.0,0.0
68,0.011366,0.363555,0.850809,0.805823,0.0,0.0,0.0,0.0,0.808619,0.931559,0.992395,0.0,0.0,0.0
69,0.011355,0.363574,0.848215,0.803424,0.0,0.0,0.0,0.0,0.814956,0.930292,0.993663,0.0,0.0,0.0
70,0.01133,0.363742,0.853202,0.804165,0.0,0.0,0.0,0.0,0.793409,0.898606,0.992395,0.0,0.0,0.0
71,0.011313,0.364997,0.848414,0.803759,0.0,0.0,0.0,0.0,0.787072,0.87199,0.989861,0.0,0.0,0.0
72,0.011325,0.363677,0.861696,0.803093,0.0,0.0,0.0,0.0,0.787072,0.878327,0.984791,0.0,0.0,0.0
73,0.011329,0.364864,0.850454,0.802361,0.0,0.0,0.0,0.0,0.799747,0.902408,0.99493,0.0,0.0,0.0
74,0.011336,0.364262,0.858043,0.802749,0.0,0.0,0.0,0.0,0.793409,0.91635,0.99493,0.0,0.0,0.0
75,0.011277,0.365375,0.862434,0.803915,0.0,0.0,0.0,0.0,0.795944,0.910013,0.991128,0.0,0.0,0.0
76,0.011264,0.36601,0.865064,0.803204,0.0,0.0,0.0,0.0,0.78834,0.882129,0.986058,0.0,0.0,0.0
77,0.01126,0.366689,0.872636,0.802852,0.0,0.0,0.0,0.0,0.787072,0.858048,0.993663,0.0,0.0,0.0
78,0.011255,0.365764,0.865234,0.800042,0.0,0.0,0.0,0.0,0.789607,0.863118,0.993663,0.0,0.0,0.0
79,0.011246,0.366432,0.880638,0.8029,0.0,0.0,0.0,0.0,0.7782,0.831432,0.974651,0.0,0.0,0.0
80,0.011246,0.366931,0.873553,0.804119,0.0,0.0,0.0,0.0,0.789607,0.849176,0.989861,0.0,0.0,0.0
81,0.011242,0.367352,0.881486,0.801273,0.0,0.0,0.0,0.0,0.776933,0.818758,0.970849,0.0,0.0,0.0
82,0.011233,0.367808,0.88319,0.799401,0.0,0.0,0.0,0.0,0.779468,0.82256,0.977186,0.0,0.0,0.0
83,0.011231,0.367644,0.877347,0.799766,0.0,0.0,0.0,0.0,0.779468,0.818758,0.961977,0.0,0.0,0.0
84,0.011225,0.368116,0.882252,0.798404,0.0,0.0,0.0,0.0,0.7782,0.799747,0.953105,0.0,0.0,0.0
85,0.011221,0.367794,0.870332,0.801812,0.0,0.0,0.0,0.0,0.7782,0.803549,0.956907,0.0,0.0,0.0
86,0.011216,0.367311,0.876637,0.799766,0.0,0.0,0.0,0.0,0.776933,0.795944,0.936629,0.0,0.0,0.0
87,0.011212,0.367839,0.886671,0.799847,0.0,0.0,0.0,0.0,0.779468,0.78327,0.915082,0.0,0.0,0.0
88,0.011213,0.367248,0.879521,0.798928,0.0,0.0,0.0,0.0,0.779468,0.792142,0.915082,0.0,0.0,0.0
89,0.011211,0.367944,0.875336,0.799906,0.0,0.0,0.0,0.0,0.779468,0.797212,0.942966,0.0,0.0,0.0
90,0.011209,0.367936,0.883559,0.799461,0.0,0.0,0.0,0.0,0.776933,0.787072,0.917617,0.0,0.0,0.0
91,0.011206,0.367514,0.880379,0.799972,0.0,0.0,0.0,0.0,0.776933,0.790875,0.935361,0.0,0.0,0.0
92,0.011205,0.368027,0.883583,0.799112,0.0,0.0,0.0,0.0,0.776933,0.785805,0.903676,0.0,0.0,0.0
93,0.011205,0.367987,0.887745,0.798985,0.0,0.0,0.0,0.0,0.776933,0.785805,0.897338,0.0,0.0,0.0
94,0.011204,0.367932,0.87986,0.798633,0.0,0.0,0.0,0.0,0.776933,0.787072,0.91128,0.0,0.0,0.0
95,0.011204,0.368233,0.880063,0.798901,0.0,0.0,0.0,0.0,0.776933,0.78834,0.910013,0.0,0.0,0.0
96,0.011202,0.368131,0.881862,0.798163,0.0,0.0,0.0,0.0,0.776933,0.787072,0.888466,0.0,0.0,0.0
97,0.011202,0.367743,0.881805,0.798871,0.0,0.0,0.0,0.0,0.7782,0.784537,0.880862,0.0,0.0,0.0
98,0.011201,0.368028,0.886514,0.798487,0.0,0.0,0.0,0.0,0.776933,0.78327,0.875792,0.0,0.0,0.0
99,0.011201,0.367727,0.887305,0.798853,0.0,0.0,0.0,0.0,0.776933,0.78327,0.865653,0.0,0.0,0.0
