epoch,train_conf_loss,train_dice,train_peak_dist,train_peak_sharp,val_conf_loss,val_dice,val_peak_dist,val_peak_sharp,train_top10,train_top50,train_top300,val_top10,val_top50,val_top300
47,0.000467,0.330945,0.869115,0.745365,0.0,0.0,0.0,0.0,0.922687,0.979721,1.0,0.0,0.0,0.0
48,0.000427,0.331418,0.877983,0.746733,0.0,0.0,0.0,0.0,0.912548,0.979721,1.0,0.0,0.0,0.0
49,0.000433,0.33159,0.883852,0.743945,0.0,0.0,0.0,0.0,0.948035,0.991128,1.0,0.0,0.0,0.0
50,0.000425,0.332641,0.874079,0.744803,0.0,0.0,0.0,0.0,0.918885,0.988593,1.0,0.0,0.0,0.0
51,0.000368,0.333221,0.867455,0.745381,0.0,0.0,0.0,0.0,0.878327,0.961977,0.998733,0.0,0.0,0.0
52,0.000325,0.334762,0.872508,0.745821,0.0,0.0,0.0,0.0,0.891001,0.969582,1.0,0.0,0.0,0.0
53,0.000327,0.336069,0.870175,0.749429,0.0,0.0,0.0,0.0,0.932826,0.983523,1.0,0.0,0.0,0.0
54,0.000308,0.336453,0.858075,0.746823,0.0,0.0,0.0,0.0,0.940431,0.983523,1.0,0.0,0.0,0.0
55,0.000308,0.336774,0.889085,0.747797,0.0,0.0,0.0,0.0,0.935361,0.992395,1.0,0.0,0.0,0.0
56,0.000268,0.338476,0.879844,0.747008,0.0,0.0,0.0,0.0,0.925222,0.991128,1.0,0.0,0.0,0.0
57,0.000252,0.33883,0.868202,0.747091,0.0,0.0,0.0,0.0,0.927757,0.984791,1.0,0.0,0.0,0.0
58,0.000264,0.339241,0.883094,0.748929,0.0,0.0,0.0,0.0,0.946768,0.992395,1.0,0.0,0.0,0.0
59,0.000248,0.34096,0.884008,0.749834,0.0,0.0,0.0,0.0,0.963245,0.99493,1.0,0.0,0.0,0.0
60,0.000248,0.336801,0.896835,0.745765,0.0,0.0,0.0,0.0,0.980989,0.998733,1.0,0.0,0.0,0.0
61,0.000237,0.339049,0.873003,0.747203,0.0,0.0,0.0,0.0,0.951838,0.993663,1.0,0.0,0.0,0.0
62,0.000226,0.339437,0.868143,0.749833,0.0,0.0,0.0,0.0,0.927757,0.987326,1.0,0.0,0.0,0.0
63,0.000207,0.339724,0.876114,0.747775,0.0,0.0,0.0,0.0,0.949303,0.997465,1.0,0.0,0.0,0.0
64,0.000197,0.341245,0.878576,0.749925,0.0,0.0,0.0,0.0,0.953105,0.997465,1.0,0.0,0.0,0.0
65,0.000191,0.34069,0.883943,0.747994,0.0,0.0,0.0,0.0,0.923954,0.992395,1.0,0.0,0.0,0.0
66,0.000185,0.341105,0.892886,0.749258,0.0,0.0,0.0,0.0,0.954373,0.998733,1.0,0.0,0.0,0.0
