epoch,train_conf_loss,train_dice,train_comp,val_conf_loss,val_dice,val_comp,train_top10,train_top50,train_top300,val_top10,val_top50,val_top300
34,0.128322,0.008436,0.050161,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0
35,0.123496,0.007438,0.050924,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.0
36,0.130961,0.009953,0.03378,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
37,0.115586,0.005599,0.099542,0.0,0.0,0.0,0.2,0.2,0.3,0.0,0.0,0.0
38,0.116326,0.006118,0.069433,0.0,0.0,0.0,0.2,0.2,0.3,0.0,0.0,0.0
39,0.124359,0.008778,0.023951,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
40,0.121909,0.008205,0.04848,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.0,0.0
41,0.123986,0.008926,0.056992,0.0,0.0,0.0,0.1,0.1,0.5,0.0,0.0,0.0
42,0.121476,0.008339,0.058477,0.0,0.0,0.0,0.1,0.2,0.4,0.0,0.0,0.0
43,0.126688,0.009912,0.042335,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
44,0.125688,0.009778,0.044313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.12279,0.008985,0.05985,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0
46,0.121385,0.008588,0.055927,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0
47,0.116641,0.007277,0.022841,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0
48,0.127648,0.01049,0.035703,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
49,0.12453,0.009521,0.024171,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
0,0.925168,0.010097,0.070311,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0
1,0.850087,0.009959,0.041145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.797715,0.01005,0.032353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.759857,0.010083,0.044459,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
4,0.732565,0.010107,0.040802,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
5,0.706969,0.010086,0.02845,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0
6,0.677763,0.010084,0.022124,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0
7,0.647183,0.010082,0.026029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.614751,0.010075,0.029596,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
9,0.58334,0.010065,0.045151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.552593,0.01006,0.050052,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0
11,0.522317,0.010062,0.061024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.493976,0.010052,0.05014,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0
13,0.465291,0.01004,0.018082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.439303,0.010031,0.05712,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0
15,0.413432,0.010027,0.028116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.390023,0.010017,0.023064,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0
17,0.36727,0.010007,0.023814,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0
18,0.346091,0.009998,0.022173,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0
19,0.327114,0.009988,0.026377,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
20,0.30898,0.009975,0.023512,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0
21,0.292554,0.00996,0.018598,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.0
22,0.277177,0.009949,0.036543,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
23,0.263277,0.00994,0.02423,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0
24,0.250417,0.009925,0.020785,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
25,0.238739,0.009911,0.021487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.228087,0.009898,0.023541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.218263,0.009885,0.025429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.209472,0.009869,0.030635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.201385,0.00985,0.016411,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0
30,0.193924,0.009848,0.053699,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0
31,0.187229,0.009828,0.027393,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
32,0.181058,0.009814,0.022363,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.0
33,0.175462,0.009801,0.048767,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
34,0.170241,0.009789,0.052705,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0
35,0.165646,0.009779,0.035061,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0
36,0.161414,0.009763,0.031586,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0
37,0.157573,0.009748,0.032735,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0
38,0.154168,0.009735,0.059456,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0
39,0.150931,0.009727,0.032586,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
0,0.60106,0.009867,0.058111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.460363,0.009464,0.044033,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
2,0.409861,0.009698,0.013091,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0
3,0.393601,0.010024,0.059888,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0
4,0.379034,0.010192,0.070559,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0
5,0.362945,0.010184,0.044684,0.0,0.0,0.0,0.1,0.2,0.3,0.0,0.0,0.0
6,0.344404,0.010146,0.068904,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0
7,0.324372,0.010214,0.124692,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.0,0.0
8,0.304811,0.010168,0.060327,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0
9,0.286435,0.010217,0.066711,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0
