epoch,train_conf_loss,train_dice,train_peak_dist,train_peak_sharp,val_conf_loss,val_dice,val_peak_dist,val_peak_sharp,train_top10,train_top50,train_top300,val_top10,val_top50,val_top300
0,0.051815,0.012175,0.515362,0.505459,0.0,0.0,0.0,0.0,0.124208,0.166033,0.210393,0.0,0.0,0.0
1,0.008493,0.013432,0.470705,0.504699,0.0,0.0,0.0,0.0,0.186312,0.235741,0.429658,0.0,0.0,0.0
2,0.005882,0.013689,0.544688,0.504485,0.0,0.0,0.0,0.0,0.112801,0.225602,0.555133,0.0,0.0,0.0
3,0.003823,0.014609,0.651867,0.505179,0.0,0.0,0.0,0.0,0.074778,0.201521,0.532319,0.0,0.0,0.0
4,0.002665,0.017475,0.688982,0.50761,0.0,0.0,0.0,0.0,0.08872,0.253485,0.589354,0.0,0.0,0.0
5,0.002118,0.022416,0.739255,0.512495,0.0,0.0,0.0,0.0,0.192649,0.430925,0.716096,0.0,0.0,0.0
6,0.001729,0.027087,0.780515,0.519124,0.0,0.0,0.0,0.0,0.371356,0.585551,0.789607,0.0,0.0,0.0
7,0.001352,0.034611,0.804984,0.533417,0.0,0.0,0.0,0.0,0.553866,0.686946,0.821293,0.0,0.0,0.0
8,0.000879,0.051355,0.83826,0.555,0.0,0.0,0.0,0.0,0.651458,0.756654,0.879594,0.0,0.0,0.0
9,0.000488,0.075155,0.853049,0.579953,0.0,0.0,0.0,0.0,0.747782,0.821293,0.937896,0.0,0.0,0.0
10,0.000188,0.105814,0.86736,0.617197,0.0,0.0,0.0,0.0,0.825095,0.873257,0.95057,0.0,0.0,0.0
11,0.000116,0.128054,0.870102,0.647392,0.0,0.0,0.0,0.0,0.81749,0.873257,0.940431,0.0,0.0,0.0
12,2.7e-05,0.141913,0.866719,0.677331,0.0,0.0,0.0,0.0,0.849176,0.912548,0.968314,0.0,0.0,0.0
13,3e-06,0.145645,0.874131,0.70136,0.0,0.0,0.0,0.0,0.804816,0.852978,0.920152,0.0,0.0,0.0
14,2e-06,0.145906,0.866702,0.721258,0.0,0.0,0.0,0.0,0.801014,0.859316,0.923954,0.0,0.0,0.0
15,1e-06,0.149093,0.867241,0.73706,0.0,0.0,0.0,0.0,0.846641,0.910013,0.968314,0.0,0.0,0.0
16,1e-06,0.15074,0.858147,0.750713,0.0,0.0,0.0,0.0,0.851711,0.931559,0.982256,0.0,0.0,0.0
17,3e-06,0.151051,0.863006,0.761549,0.0,0.0,0.0,0.0,0.879594,0.945501,0.984791,0.0,0.0,0.0
18,0.0,0.153825,0.837988,0.771549,0.0,0.0,0.0,0.0,0.92142,0.979721,0.99493,0.0,0.0,0.0
19,1e-06,0.155145,0.855308,0.780221,0.0,0.0,0.0,0.0,0.913815,0.968314,0.988593,0.0,0.0,0.0
20,0.0,0.15605,0.854629,0.78858,0.0,0.0,0.0,0.0,0.942966,0.982256,0.997465,0.0,0.0,0.0
21,0.0,0.159939,0.84842,0.793773,0.0,0.0,0.0,0.0,0.907478,0.958175,0.988593,0.0,0.0,0.0
22,1e-06,0.162413,0.848375,0.799145,0.0,0.0,0.0,0.0,0.901141,0.95057,0.970849,0.0,0.0,0.0
23,3e-06,0.166159,0.858362,0.803691,0.0,0.0,0.0,0.0,0.868188,0.925222,0.964512,0.0,0.0,0.0
24,1e-06,0.170768,0.853438,0.808419,0.0,0.0,0.0,0.0,0.87199,0.915082,0.954373,0.0,0.0,0.0
25,1e-06,0.170109,0.844472,0.814101,0.0,0.0,0.0,0.0,0.836502,0.896071,0.946768,0.0,0.0,0.0
