epoch,train_conf_loss,val_conf_loss
0,0.03625,0.0
0,0.451414,0.0
1,0.401362,0.0
2,0.361549,0.0
3,0.32173,0.0
4,0.319292,0.0
5,0.291039,0.0
6,0.292941,0.0
7,0.304354,0.0
