epoch,train_conf_loss,train_dice,train_peak_dist,train_peak_sharp,val_conf_loss,val_dice,val_peak_dist,val_peak_sharp,train_top10,train_top50,train_top300,val_top10,val_top50,val_top300
0,0.051901,0.012974,0.560936,0.505223,0.0,0.0,0.0,0.0,0.096324,0.13815,0.223067,0.0,0.0,0.0
1,0.00986,0.013478,0.579429,0.504498,0.0,0.0,0.0,0.0,0.220532,0.268695,0.446134,0.0,0.0,0.0
2,0.006852,0.013734,0.64564,0.504383,0.0,0.0,0.0,0.0,0.188847,0.285171,0.556401,0.0,0.0,0.0
3,0.004385,0.014296,0.670955,0.504789,0.0,0.0,0.0,0.0,0.103929,0.238276,0.550063,0.0,0.0,0.0
4,0.002903,0.016458,0.696677,0.506601,0.0,0.0,0.0,0.0,0.07858,0.249683,0.591888,0.0,0.0,0.0
5,0.002326,0.019926,0.724915,0.510551,0.0,0.0,0.0,0.0,0.120406,0.323194,0.647655,0.0,0.0,0.0
6,0.001949,0.025076,0.747466,0.516188,0.0,0.0,0.0,0.0,0.207858,0.452471,0.722433,0.0,0.0,0.0
7,0.001692,0.02886,0.765947,0.521876,0.0,0.0,0.0,0.0,0.335868,0.576679,0.782003,0.0,0.0,0.0
8,0.001437,0.034714,0.803401,0.533017,0.0,0.0,0.0,0.0,0.514575,0.659062,0.789607,0.0,0.0,0.0
9,0.001131,0.044258,0.824895,0.546847,0.0,0.0,0.0,0.0,0.599493,0.712294,0.809886,0.0,0.0,0.0
10,0.000815,0.0603,0.846949,0.570218,0.0,0.0,0.0,0.0,0.686946,0.759189,0.852978,0.0,0.0,0.0
11,0.000492,0.087523,0.856342,0.600877,0.0,0.0,0.0,0.0,0.731305,0.775665,0.849176,0.0,0.0,0.0
12,0.000198,0.113191,0.861656,0.634733,0.0,0.0,0.0,0.0,0.78327,0.852978,0.930292,0.0,0.0,0.0
13,7.4e-05,0.132385,0.862329,0.676773,0.0,0.0,0.0,0.0,0.798479,0.86185,0.958175,0.0,0.0,0.0
14,4e-05,0.143608,0.864093,0.706427,0.0,0.0,0.0,0.0,0.804816,0.883397,0.973384,0.0,0.0,0.0
15,1.3e-05,0.152254,0.861215,0.730938,0.0,0.0,0.0,0.0,0.846641,0.929024,0.978454,0.0,0.0,0.0
