epoch,train_conf_loss,train_dice,train_comp,val_conf_loss,val_dice,val_comp,train_top1,train_top5,train_top10,train_top50,val_top1,val_top5,val_top10,val_top50
0,1.003968,0.113422,0.256733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.966148,0.09832,0.2853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.936119,0.098923,0.282178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.913606,0.121545,0.301474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.904638,0.11955,0.280438,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
5,0.891364,0.121347,0.276502,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
6,0.878266,0.115375,0.256877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.860516,0.116718,0.254365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.852919,0.083527,0.266506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.831835,0.1159,0.2615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.822204,0.108905,0.301404,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
11,0.816482,0.101291,0.315402,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
12,0.807782,0.116028,0.345733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.803252,0.112524,0.358092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.799709,0.129041,0.341537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.794419,0.127582,0.372761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.796671,0.111604,0.333674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.791811,0.133966,0.351092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.790512,0.126556,0.373177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.790867,0.121014,0.379012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.788079,0.12298,0.388842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.784979,0.141693,0.388952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.597112,0.097884,0.249628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.58597,0.106293,0.246499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.577262,0.105493,0.258609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.573558,0.120459,0.273279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.563959,0.098792,0.283596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.562287,0.102363,0.286547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.560711,0.107172,0.289075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.5585,0.10197,0.303297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.559587,0.11499,0.3444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.558679,0.115503,0.357393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.555757,0.10802,0.403369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.58929,0.112463,0.291623,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0
1,0.505774,0.109509,0.24291,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2,0.43661,0.100693,0.305365,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
3,0.424057,0.104034,0.318303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.419484,0.114807,0.307352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.397572,0.104782,0.374467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.385663,0.104242,0.406424,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0
7,0.381186,0.104532,0.395246,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0
8,0.384016,0.116852,0.39939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.376697,0.129865,0.484684,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0
10,0.369157,0.113849,0.434153,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
11,0.361794,0.106445,0.424009,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
12,0.348452,0.101834,0.477041,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
13,0.365492,0.122382,0.433208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.345971,0.106604,0.472701,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
15,0.338019,0.100854,0.488991,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
16,0.347341,0.107919,0.455045,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
17,0.342655,0.108688,0.485668,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
18,0.350735,0.123706,0.505685,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
19,0.337346,0.111841,0.510005,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.0,0.0,0.0
20,0.348404,0.11875,0.478038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.346882,0.126227,0.529393,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0
22,0.350804,0.126996,0.504746,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0
23,0.350136,0.126743,0.513569,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
24,0.34503,0.122107,0.510731,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0
0,0.673862,0.10636,0.27981,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
1,0.630133,0.123248,0.348503,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
2,0.589169,0.140717,0.398172,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
3,0.566054,0.112504,0.376321,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
4,0.552054,0.113409,0.372105,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
5,0.537507,0.135547,0.421029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.532574,0.154333,0.445275,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
7,0.522237,0.122797,0.436109,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
8,0.515754,0.140491,0.480585,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
9,0.506744,0.161218,0.522241,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
10,0.498372,0.116336,0.499875,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11,0.49576,0.113403,0.448671,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
12,0.495778,0.125391,0.444724,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
0,0.581149,0.106616,0.312864,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
1,0.552734,0.111938,0.359867,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.0,0.0
2,0.533187,0.113281,0.372393,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0
3,0.508902,0.115656,0.384886,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0
4,0.484761,0.11319,0.379183,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0
5,0.468534,0.114758,0.421084,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.0
6,0.454862,0.117413,0.449727,0.0,0.0,0.0,0.3,0.3,0.6,0.0,0.0,0.0
7,0.444367,0.114917,0.455766,0.0,0.0,0.0,0.1,0.2,0.6,0.0,0.0,0.0
8,0.438511,0.113599,0.450076,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0
9,0.430338,0.116095,0.487056,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0
10,0.424823,0.11601,0.499084,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0
11,0.420197,0.117572,0.510071,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
12,0.416182,0.118976,0.532846,0.0,0.0,0.0,0.0,0.3,0.9,0.0,0.0,0.0
13,0.411816,0.120966,0.553822,0.0,0.0,0.0,0.1,0.5,0.8,0.0,0.0,0.0
14,0.408667,0.122748,0.564586,0.0,0.0,0.0,0.0,0.2,0.9,0.0,0.0,0.0
15,0.406924,0.122913,0.569068,0.0,0.0,0.0,0.1,0.4,0.9,0.0,0.0,0.0
16,0.404887,0.122363,0.575702,0.0,0.0,0.0,0.3,0.4,0.9,0.0,0.0,0.0
17,0.402673,0.125964,0.590668,0.0,0.0,0.0,0.1,0.6,0.9,0.0,0.0,0.0
18,0.401965,0.125055,0.592859,0.0,0.0,0.0,0.1,0.7,0.9,0.0,0.0,0.0
19,0.400287,0.126691,0.605075,0.0,0.0,0.0,0.2,0.6,0.9,0.0,0.0,0.0
20,0.399378,0.126758,0.603254,0.0,0.0,0.0,0.1,0.5,0.9,0.0,0.0,0.0
21,0.398917,0.126721,0.602215,0.0,0.0,0.0,0.2,0.7,0.9,0.0,0.0,0.0
22,0.39884,0.12771,0.609339,0.0,0.0,0.0,0.1,0.7,0.9,0.0,0.0,0.0
23,0.398134,0.127692,0.608393,0.0,0.0,0.0,0.2,0.7,0.9,0.0,0.0,0.0
24,0.398198,0.127277,0.605902,0.0,0.0,0.0,0.3,0.8,0.9,0.0,0.0,0.0
0,0.990075,0.030022,0.279035,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
1,0.953769,0.03026,0.295838,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0
2,0.925761,0.030869,0.314303,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0
3,0.875413,0.030663,0.300127,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
4,0.838236,0.031987,0.332431,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
5,0.820177,0.032928,0.35289,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
6,0.808973,0.033934,0.388154,0.0,0.0,0.0,0.1,0.1,0.5,0.0,0.0,0.0
7,0.800005,0.033949,0.380431,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0
8,0.792553,0.034317,0.381641,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.0,0.0
9,0.785471,0.034715,0.399776,0.0,0.0,0.0,0.1,0.3,0.5,0.0,0.0,0.0
10,0.77911,0.034833,0.399074,0.0,0.0,0.0,0.1,0.3,0.6,0.0,0.0,0.0
0,0.673389,0.105212,0.281503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.603888,0.112506,0.329566,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2,0.560851,0.117578,0.390588,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0
3,0.536945,0.124054,0.461238,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.0
4,0.519895,0.126587,0.514873,0.0,0.0,0.0,0.1,0.4,0.7,0.0,0.0,0.0
5,0.506736,0.133636,0.588821,0.0,0.0,0.0,0.1,0.6,0.9,0.0,0.0,0.0
6,0.496202,0.13446,0.595609,0.0,0.0,0.0,0.2,0.6,0.9,0.0,0.0,0.0
7,0.486018,0.1396,0.63253,0.0,0.0,0.0,0.1,0.6,0.9,0.0,0.0,0.0
8,0.47735,0.142871,0.646885,0.0,0.0,0.0,0.0,0.7,0.9,0.0,0.0,0.0
9,0.470748,0.14436,0.653796,0.0,0.0,0.0,0.2,0.6,0.9,0.0,0.0,0.0
10,0.463218,0.145483,0.670313,0.0,0.0,0.0,0.0,0.8,0.9,0.0,0.0,0.0
11,0.458189,0.14801,0.673442,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0
12,0.452769,0.149048,0.682678,0.0,0.0,0.0,0.0,0.8,0.9,0.0,0.0,0.0
13,0.448564,0.150623,0.685053,0.0,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0
14,0.444902,0.152234,0.691513,0.0,0.0,0.0,0.1,0.7,0.9,0.0,0.0,0.0
15,0.441944,0.151538,0.6934,0.0,0.0,0.0,0.1,0.6,0.9,0.0,0.0,0.0
16,0.43923,0.153357,0.697847,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0
17,0.437232,0.152368,0.697234,0.0,0.0,0.0,0.0,0.8,0.9,0.0,0.0,0.0
18,0.435534,0.154407,0.70237,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0
