epoch,train_conf_loss,val_conf_loss
0,0.034935,0.0
1,0.031228,0.0
2,0.031256,0.0
3,0.030768,0.0
4,0.031135,0.0
5,0.030689,0.0
6,0.030852,0.0
7,0.031171,0.0
8,0.030765,0.0
9,0.030571,0.0
10,0.03031,0.0
11,0.030191,0.0
12,0.030548,0.0
13,0.030681,0.0
