epoch,train_conf_loss,train_dice,train_peak_dist,train_peak_sharp,val_conf_loss,val_dice,val_peak_dist,val_peak_sharp,train_top10,train_top50,train_top300,val_top10,val_top50,val_top300
39,1e-06,0.068992,0.855211,0.701338,0.0,0.0,0.0,0.0,0.712294,0.723701,0.736375,0.0,0.0,0.0
40,1e-06,0.069356,0.850468,0.704288,0.0,0.0,0.0,0.0,0.709759,0.724968,0.73891,0.0,0.0,0.0
41,1e-06,0.06826,0.852531,0.706015,0.0,0.0,0.0,0.0,0.707224,0.721166,0.732573,0.0,0.0,0.0
42,0.0,0.068158,0.845265,0.707619,0.0,0.0,0.0,0.0,0.711027,0.718631,0.73384,0.0,0.0,0.0
43,0.0,0.068211,0.846072,0.709145,0.0,0.0,0.0,0.0,0.69962,0.717364,0.731305,0.0,0.0,0.0
44,0.0,0.068298,0.846093,0.713847,0.0,0.0,0.0,0.0,0.702155,0.721166,0.730038,0.0,0.0,0.0
45,0.0,0.06899,0.849065,0.7154,0.0,0.0,0.0,0.0,0.704689,0.722433,0.735108,0.0,0.0,0.0
46,0.0,0.067946,0.846382,0.716264,0.0,0.0,0.0,0.0,0.69962,0.713561,0.728771,0.0,0.0,0.0
47,0.0,0.066949,0.844675,0.715275,0.0,0.0,0.0,0.0,0.690748,0.708492,0.724968,0.0,0.0,0.0
48,0.0,0.068261,0.847146,0.720383,0.0,0.0,0.0,0.0,0.69962,0.714829,0.730038,0.0,0.0,0.0
49,0.0,0.067645,0.840037,0.719456,0.0,0.0,0.0,0.0,0.692015,0.703422,0.722433,0.0,0.0,0.0
50,0.0,0.06728,0.837936,0.722586,0.0,0.0,0.0,0.0,0.697085,0.711027,0.727503,0.0,0.0,0.0
51,0.0,0.066711,0.847241,0.720665,0.0,0.0,0.0,0.0,0.68948,0.704689,0.721166,0.0,0.0,0.0
52,0.0,0.066475,0.846707,0.721354,0.0,0.0,0.0,0.0,0.685678,0.702155,0.717364,0.0,0.0,0.0
53,0.0,0.06628,0.846383,0.721797,0.0,0.0,0.0,0.0,0.688213,0.700887,0.718631,0.0,0.0,0.0
54,0.0,0.066134,0.844074,0.722382,0.0,0.0,0.0,0.0,0.685678,0.69962,0.717364,0.0,0.0,0.0
55,0.0,0.066098,0.846113,0.722899,0.0,0.0,0.0,0.0,0.678074,0.698352,0.713561,0.0,0.0,0.0
56,0.0,0.066153,0.845025,0.723644,0.0,0.0,0.0,0.0,0.679341,0.698352,0.712294,0.0,0.0,0.0
57,0.0,0.066057,0.844506,0.723862,0.0,0.0,0.0,0.0,0.671736,0.693283,0.709759,0.0,0.0,0.0
