epoch,train_conf_loss,train_dice,train_peak_dist,train_peak_sharp,val_conf_loss,val_dice,val_peak_dist,val_peak_sharp,train_top10,train_top50,train_top300,val_top10,val_top50,val_top300
0,0.05606,0.012421,0.548256,0.505757,0.0,0.0,0.0,0.0,0.079848,0.120406,0.190114,0.0,0.0,0.0
1,0.00644,0.013555,0.467828,0.505043,0.0,0.0,0.0,0.0,0.183777,0.257288,0.447402,0.0,0.0,0.0
2,0.005196,0.013817,0.512949,0.504757,0.0,0.0,0.0,0.0,0.159696,0.268695,0.539924,0.0,0.0,0.0
3,0.004186,0.014115,0.608676,0.504744,0.0,0.0,0.0,0.0,0.084918,0.21673,0.541191,0.0,0.0,0.0
4,0.003347,0.015272,0.677871,0.505642,0.0,0.0,0.0,0.0,0.069708,0.2218,0.557668,0.0,0.0,0.0
5,0.00275,0.016926,0.70556,0.507423,0.0,0.0,0.0,0.0,0.119138,0.30545,0.627376,0.0,0.0,0.0
6,0.002229,0.019776,0.761382,0.510673,0.0,0.0,0.0,0.0,0.238276,0.458809,0.718631,0.0,0.0,0.0
7,0.001833,0.023979,0.77797,0.515872,0.0,0.0,0.0,0.0,0.370089,0.56654,0.775665,0.0,0.0,0.0
8,0.001523,0.028351,0.793908,0.52303,0.0,0.0,0.0,0.0,0.461343,0.64512,0.797212,0.0,0.0,0.0
9,0.001149,0.033948,0.827773,0.532225,0.0,0.0,0.0,0.0,0.588086,0.726236,0.835234,0.0,0.0,0.0
10,0.000849,0.044423,0.844982,0.54451,0.0,0.0,0.0,0.0,0.666667,0.741445,0.860583,0.0,0.0,0.0
11,0.000564,0.057947,0.860011,0.557578,0.0,0.0,0.0,0.0,0.736375,0.784537,0.887199,0.0,0.0,0.0
12,0.000396,0.072111,0.869427,0.575644,0.0,0.0,0.0,0.0,0.761724,0.839037,0.945501,0.0,0.0,0.0
13,0.000195,0.088368,0.868464,0.597197,0.0,0.0,0.0,0.0,0.773131,0.825095,0.930292,0.0,0.0,0.0
14,9.2e-05,0.101073,0.871569,0.619105,0.0,0.0,0.0,0.0,0.782003,0.847909,0.930292,0.0,0.0,0.0
15,2.9e-05,0.112228,0.869707,0.64392,0.0,0.0,0.0,0.0,0.78834,0.839037,0.912548,0.0,0.0,0.0
16,1.9e-05,0.120603,0.87069,0.66876,0.0,0.0,0.0,0.0,0.792142,0.828897,0.925222,0.0,0.0,0.0
17,7e-06,0.126971,0.870522,0.689149,0.0,0.0,0.0,0.0,0.798479,0.8327,0.91635,0.0,0.0,0.0
18,2e-06,0.132283,0.86838,0.706844,0.0,0.0,0.0,0.0,0.794677,0.856781,0.930292,0.0,0.0,0.0
19,2e-06,0.134002,0.866752,0.721439,0.0,0.0,0.0,0.0,0.793409,0.835234,0.894804,0.0,0.0,0.0
20,1e-06,0.136943,0.86688,0.733843,0.0,0.0,0.0,0.0,0.78834,0.826362,0.899873,0.0,0.0,0.0
21,1e-06,0.139215,0.859219,0.744674,0.0,0.0,0.0,0.0,0.803549,0.875792,0.935361,0.0,0.0,0.0
22,1e-06,0.140982,0.859176,0.754492,0.0,0.0,0.0,0.0,0.816223,0.885932,0.949303,0.0,0.0,0.0
23,0.0,0.143671,0.859865,0.762347,0.0,0.0,0.0,0.0,0.798479,0.863118,0.940431,0.0,0.0,0.0
24,0.0,0.142846,0.859043,0.770779,0.0,0.0,0.0,0.0,0.840304,0.944233,0.987326,0.0,0.0,0.0
25,0.0,0.144034,0.856747,0.777976,0.0,0.0,0.0,0.0,0.809886,0.894804,0.972117,0.0,0.0,0.0
26,0.0,0.144752,0.855035,0.784612,0.0,0.0,0.0,0.0,0.825095,0.927757,0.986058,0.0,0.0,0.0
27,0.0,0.145577,0.85485,0.790409,0.0,0.0,0.0,0.0,0.82763,0.927757,0.986058,0.0,0.0,0.0
