epoch,train_conf_loss,val_conf_loss
0,0.126206,0.0
1,0.13174,0.0
2,0.124792,0.0
3,0.131485,0.0
4,0.132031,0.0
5,0.125276,0.0
6,0.129885,0.0
7,0.119914,0.0
8,0.131025,0.0
9,0.12659,0.0
