epoch,train_conf_loss,train_dice,train_peak_dist,train_peak_sharp,val_conf_loss,val_dice,val_peak_dist,val_peak_sharp,train_top10,train_top50,train_top300,val_top10,val_top50,val_top300
0,0.041612,0.012702,0.522876,0.505144,0.0,0.0,0.0,0.0,0.041825,0.103929,0.219265,0.0,0.0,0.0
1,0.016989,0.013476,0.548094,0.504079,0.0,0.0,0.0,0.0,0.130545,0.212928,0.414449,0.0,0.0,0.0
2,0.013763,0.01361,0.610664,0.503973,0.0,0.0,0.0,0.0,0.054499,0.162231,0.467681,0.0,0.0,0.0
3,0.010239,0.013641,0.628194,0.503986,0.0,0.0,0.0,0.0,0.050697,0.163498,0.470215,0.0,0.0,0.0
4,0.00703,0.013884,0.66989,0.504243,0.0,0.0,0.0,0.0,0.059569,0.204056,0.495564,0.0,0.0,0.0
5,0.004619,0.01465,0.695349,0.505009,0.0,0.0,0.0,0.0,0.089987,0.228137,0.551331,0.0,0.0,0.0
6,0.00312,0.016977,0.734696,0.507448,0.0,0.0,0.0,0.0,0.140684,0.335868,0.631179,0.0,0.0,0.0
7,0.002282,0.020249,0.750461,0.510905,0.0,0.0,0.0,0.0,0.263625,0.479087,0.726236,0.0,0.0,0.0
8,0.001732,0.024747,0.790519,0.516782,0.0,0.0,0.0,0.0,0.414449,0.588086,0.780735,0.0,0.0,0.0
9,0.001153,0.034125,0.82581,0.527655,0.0,0.0,0.0,0.0,0.599493,0.707224,0.801014,0.0,0.0,0.0
10,0.000663,0.049307,0.85216,0.540615,0.0,0.0,0.0,0.0,0.702155,0.751584,0.792142,0.0,0.0,0.0
11,0.000307,0.066936,0.865213,0.559054,0.0,0.0,0.0,0.0,0.756654,0.7782,0.823828,0.0,0.0,0.0
12,0.000132,0.083547,0.867192,0.579206,0.0,0.0,0.0,0.0,0.766793,0.782003,0.855513,0.0,0.0,0.0
13,5e-05,0.094969,0.877323,0.599505,0.0,0.0,0.0,0.0,0.776933,0.78834,0.850444,0.0,0.0,0.0
14,2.4e-05,0.105659,0.878896,0.619644,0.0,0.0,0.0,0.0,0.779468,0.784537,0.825095,0.0,0.0,0.0
15,1e-05,0.110619,0.87446,0.637822,0.0,0.0,0.0,0.0,0.790875,0.830165,0.875792,0.0,0.0,0.0
16,6e-06,0.114852,0.871702,0.652004,0.0,0.0,0.0,0.0,0.779468,0.798479,0.87199,0.0,0.0,0.0
17,6e-06,0.117198,0.868892,0.664645,0.0,0.0,0.0,0.0,0.797212,0.8327,0.899873,0.0,0.0,0.0
18,3e-06,0.120743,0.866265,0.675718,0.0,0.0,0.0,0.0,0.793409,0.833967,0.898606,0.0,0.0,0.0
19,3e-06,0.123471,0.871431,0.685406,0.0,0.0,0.0,0.0,0.801014,0.865653,0.945501,0.0,0.0,0.0
20,2e-06,0.124427,0.868744,0.694926,0.0,0.0,0.0,0.0,0.813688,0.893536,0.968314,0.0,0.0,0.0
21,3e-06,0.127787,0.867036,0.703226,0.0,0.0,0.0,0.0,0.809886,0.892269,0.977186,0.0,0.0,0.0
22,1e-06,0.128176,0.864293,0.711012,0.0,0.0,0.0,0.0,0.798479,0.868188,0.946768,0.0,0.0,0.0
23,1e-06,0.129721,0.862635,0.718385,0.0,0.0,0.0,0.0,0.803549,0.863118,0.948035,0.0,0.0,0.0
24,1e-06,0.134795,0.869636,0.723872,0.0,0.0,0.0,0.0,0.801014,0.844106,0.918885,0.0,0.0,0.0
25,1e-06,0.135688,0.875231,0.729984,0.0,0.0,0.0,0.0,0.82256,0.868188,0.925222,0.0,0.0,0.0
26,1e-06,0.133855,0.873293,0.736947,0.0,0.0,0.0,0.0,0.831432,0.907478,0.977186,0.0,0.0,0.0
27,1e-06,0.133009,0.870125,0.743479,0.0,0.0,0.0,0.0,0.831432,0.904943,0.978454,0.0,0.0,0.0
28,1e-06,0.132834,0.867896,0.749207,0.0,0.0,0.0,0.0,0.825095,0.908745,0.977186,0.0,0.0,0.0
29,1e-06,0.134137,0.868601,0.754556,0.0,0.0,0.0,0.0,0.845374,0.920152,0.979721,0.0,0.0,0.0
30,0.0,0.134823,0.867851,0.75934,0.0,0.0,0.0,0.0,0.859316,0.929024,0.986058,0.0,0.0,0.0
31,0.0,0.134887,0.86513,0.764231,0.0,0.0,0.0,0.0,0.854246,0.927757,0.988593,0.0,0.0,0.0
32,0.0,0.135472,0.862787,0.768993,0.0,0.0,0.0,0.0,0.859316,0.931559,0.987326,0.0,0.0,0.0
33,0.0,0.13617,0.860027,0.773045,0.0,0.0,0.0,0.0,0.858048,0.934094,0.983523,0.0,0.0,0.0
34,0.0,0.136951,0.856375,0.777079,0.0,0.0,0.0,0.0,0.852978,0.937896,0.984791,0.0,0.0,0.0
35,0.0,0.137878,0.856231,0.78108,0.0,0.0,0.0,0.0,0.86185,0.939163,0.984791,0.0,0.0,0.0
36,0.0,0.138518,0.855151,0.784597,0.0,0.0,0.0,0.0,0.860583,0.942966,0.987326,0.0,0.0,0.0
37,0.0,0.139308,0.855204,0.787971,0.0,0.0,0.0,0.0,0.845374,0.936629,0.984791,0.0,0.0,0.0
38,0.0,0.14027,0.856311,0.791246,0.0,0.0,0.0,0.0,0.847909,0.932826,0.984791,0.0,0.0,0.0
39,0.0,0.140975,0.854026,0.794505,0.0,0.0,0.0,0.0,0.855513,0.945501,0.988593,0.0,0.0,0.0
40,0.0,0.141733,0.85841,0.797308,0.0,0.0,0.0,0.0,0.856781,0.941698,0.986058,0.0,0.0,0.0
41,0.0,0.142406,0.857763,0.800035,0.0,0.0,0.0,0.0,0.858048,0.940431,0.983523,0.0,0.0,0.0
